speciesCode,comName,sciName,locId,locName,obsDt,howMany,lat,lng,obsValid,obsReviewed,locationPrivate,subId,formatted_address,exoticCategory
rutthr1,Russet-tailed Thrush,Zoothera heinei,L3861220,"Koompartoo Retreat, Bellingen",2024-06-11 06:17,2.0,-30.4586368,152.8957857,True,False,False,S180650058,"10 Dudley St, Bellingen NSW 2454, Australia",
varlor1,Varied Lorikeet,Psitteuteles versicolor,L2539525,Mornington Wildlife Sanctuary,2024-06-11 05:07,3.0,-17.5090801,126.1029394,True,False,False,S180756811,5QJ8F4R3+95,
hoopar1,Hooded Parrot,Psephotellus dissimilis,L1142379,Pine Creek,2024-06-10 18:21,1.0,-13.8225783,131.8334055,True,False,False,S180537191,"91 A Main Terrace, Pine Creek NT 0847, Australia",
tabhon1,Tawny-breasted Honeyeater,Xanthotis flaviventer,L2533880,Jardine River National Park--Eliot and Twin Falls,2024-06-10 17:47,3.0,-11.38529,142.41388,True,False,False,S180701319,"Elliot Creek. Cape York, Overland Telegraph Line, Shelburne QLD 4874, Australia",
whshon1,White-streaked Honeyeater,Trichodere cockerelli,L2533880,Jardine River National Park--Eliot and Twin Falls,2024-06-10 17:47,2.0,-11.38529,142.41388,True,False,False,S180701319,"Elliot Creek. Cape York, Overland Telegraph Line, Shelburne QLD 4874, Australia",
bktgod,Black-tailed Godwit,Limosa limosa,L1051412,Monkey Mia,2024-06-10 17:15,2.0,-25.7968001,113.7130451,True,False,False,S180547352,"6P37+76 Monkey Mia WA, Australia",
rufbri1,Rufous Bristlebird,Dasyornis broadbenti,L5173294,Aireys Inlet Clifftop Walk,2024-06-10 16:30,1.0,-38.4620138,144.1092137,True,False,False,S180591758,"63-64 Eagle Rock Parade, Aireys Inlet VIC 3231, Australia",
oracha1,Orange Chat,Epthianura aurifrons,L33121186,Windorah Road approximately 10 km from Birdsville,2024-06-10 16:25,5.0,-25.8489031,139.5899304,True,False,True,S180538972,5Q6X5H2Q+CX,
ausgro1,Australasian Grass-Owl,Tyto longimembris,L17028827,Everlasting Swamp National Park--Weir Rd (Woody Creek),2024-06-10 16:02,1.0,-29.5020386,153.0666941,True,False,False,S180536133,"F3X8+5M Lower Southgate NSW, Australia",
scrubt2,Scrubtit,Acanthornis magna,L1433768,Mavista Nature Walk,2024-06-10 15:42,1.0,-43.3777402,147.3214596,True,False,False,S180531835,"Mavista Picnic Area & Walking Track, Resolution Rd, Adventure Bay TAS 7150, Australia",
descha1,Gibber Chat,Ashbyia lovensis,L33122639,"9058 Birdsville Developmental Rd, Tanbar AU-QLD -25.71035, 140.93463",2024-06-10 15:30,1.0,-25.710352,140.934627,True,False,True,S180544905,5R627WQM+VV,
fospar1,Forty-spotted Pardalote,Pardalotus quadragintus,L942969,Inala (restricted access),2024-06-10 15:27,1.0,-43.3892691,147.2515583,True,False,False,S180530017,"Inala Jurassic Garden, 320 Cloudy Bay Rd, South Bruny TAS 7150, Australia",
x00809,Musk x Rainbow Lorikeet (hybrid),Glossopsitta concinna x Trichoglossus moluccanus,L2547363,Tailrace Park,2024-06-10 15:24,2.0,-41.42173,147.11425,True,False,False,S180529450,"H4H7+8M Trevallyn TAS, Australia",
stuqua1,Stubble Quail,Coturnix pectoralis,L26885679,Flinders University--Forest Walk,2024-06-10 15:17,3.0,-35.024661,138.575017,True,False,False,S180531094,"XHGG+42 Bedford Park SA, Australia",
litter1,Little Tern,Sternula albifrons,L1341466,Muttonbird Island Nature Reserve,2024-06-10 14:57,1.0,-30.3053362,153.1509268,True,True,False,S180525546,"Muttonbird Island Nature Reserve, 32 Marina Dr, Coffs Harbour NSW 2450, Australia",
westho1,Western Thornbill,Acanthiza inornata,L33118914,"Joshua Mews Bushland, Baskerville AU-WA",2024-06-10 12:42,6.0,-31.798869,116.075665,True,False,True,S180529771,"36 Joshua Mews, Baskerville WA 6083, Australia",
bkttre1,Black-tailed Treecreeper,Climacteris melanurus,L19068547,"Buntine Highway, Victoria River, Northern Territory, AU (-16.392, 131.889)",2024-06-10 11:24,2.0,-16.3923333,131.889105,True,False,True,S180532781,5QMHJV5Q+3J,
yenalb3,Indian Yellow-nosed Albatross,Thalassarche carteri,L18566416,St Helens Conservation Area--Beerbarrel Beach Track,2024-06-10 11:19,2.0,-41.2758489,148.3580731,True,False,False,S180511060,"P9F5+M6 Akaroa TAS, Australia",
parjae,Parasitic Jaeger,Stercorarius parasiticus,L2878851,North Mole (North Fremantle),2024-06-10 11:00,1.0,-32.0538536,115.7254475,True,False,False,S180547584,"WPWG+F5 North Fremantle WA, Australia",
recbut1,Red-chested Buttonquail,Turnix pyrrhothorax,L33119999,"Great Dividing Range, Clifford",2024-06-10 10:52,2.0,-26.283607,149.318647,True,False,True,S180533800,"P889+HF Clifford QLD, Australia",
gilwhi1,Gilbert's Whistler,Pachycephala inornata,L33113481,"Campbell Road, Huntly North, Victoria, AU (-36.546, 144.355)",2024-06-10 10:44,2.0,-36.5455847,144.3553323,True,False,True,S180506139,"F934+Q4 Huntly North VIC, Australia",
rocwar1,Rockwarbler,Origma solitaria,L33111550,"256–370 Heaton Rd, Quorrobolong AU-NSW -32.96278, 151.39628",2024-06-10 10:24,1.0,-32.962776,151.396278,True,False,True,S180497245,"29PW+VG Quorrobolong NSW, Australia",
faipri1,Fairy Prion,Pachyptila turtur,L29038518,Kingscliff Seawall,2024-06-10 10:15,1.0,-28.2565958,153.5844112,True,False,True,S180504825,"2 Marine Parade, Kingscliff NSW 2487, Australia",
ciqthr1,Cinnamon Quail-thrush,Cinclosoma cinnamomeum,L33122194,Highway A1,2024-06-10 10:10,1.0,-32.9234302,136.9348226,True,False,True,S180542788,"3WGM+JW Gilles Downs SA, Australia",
shtsan,Sharp-tailed Sandpiper,Calidris acuminata,L2591344,Western Treatment Plant--Western Lagoons,2024-06-10 10:01,7.0,-38.0426849,144.5231031,True,False,False,S180506046,"Gate 2 - Bird Watching WTP, Twentynine Mile Rd, Point Wilson VIC 3212, Australia",
x00810,Scaly-breasted x Rainbow Lorikeet (hybrid),Trichoglossus chlorolepidotus x moluccanus,L3927999,Plenty Gorge Park--southern section,2024-06-10 09:34,1.0,-37.6839562,145.0960064,True,True,False,S180508082,"838W+CC Bundoora VIC, Australia",
angpet1,Southern Giant-Petrel,Macronectes giganteus,L2547423,Cape Nelson Lighthouse Reserve,2024-06-10 08:59,1.0,-38.43147,141.54356,True,False,False,S180502554,"Cape Nelson Lighthouse, Cape Nelson Rd, Portland West VIC 3305, Australia",
rufsht2,Arafura Shrikethrush,Colluricincla megarhyncha,L2032310,Litchfield Tourist Park,2024-06-10 08:54,2.0,-13.0245757,130.9537375,True,False,False,S180538722,"Litchfield Tourist Park, 705 Litchfield Park Rd, Rum Jungle NT 0822, Australia",
litbut1,Little Buttonquail,Turnix velox,L2563181,Newhaven Sanctuary,2024-06-10 08:37,2.0,-22.72299,131.15203,True,False,False,S180863675,"Gurner, Lake Mackay NT 0872, Australia",
eyrgra1,Eyrean Grasswren,Amytornis goyderi,L33122542,"Birdsville Simpson Desert National Park Rd, Birdsville AU-QLD -25.92523, 139.13059",2024-06-10 08:13,1.0,-25.925228,139.130588,True,False,True,S180544458,"Birdsville Simpson Desert National Park Rd, Birdsville QLD 4482, Australia",
blbbut2,Black-breasted Buttonquail,Turnix melanogaster,L3012189,Inskip Point,2024-06-10 06:59,3.0,-25.81,153.04833,True,False,False,S180487413,"52QX+X8 Inskip QLD, Australia",
rudtur,Ruddy Turnstone,Arenaria interpres,L4986891,Bare Sand Island,2024-06-10 06:58,2.0,-12.5374,130.4198,True,False,False,S180723899,"FC79+2W Bynoe Harbour NT, Australia",
lesfri,Lesser Frigatebird,Fregata ariel,L4986891,Bare Sand Island,2024-06-10 06:58,50.0,-12.5374,130.4198,True,False,False,S180723899,"FC79+2W Bynoe Harbour NT, Australia",
bltfin1,Black-throated Finch,Poephila cincta,L33064466,FCS - Site 7 - Honeyeater Creek,2024-06-10 06:30,8.0,-18.530342,143.336265,True,False,True,S180903214,"F89P+VG Northhead QLD, Australia",
inldot2,Inland Dotterel,Peltohyas australis,L33117960,"0872, Ghan AU-NT -25.10858, 135.41524",2024-06-10 06:02,1.0,-25.108583,135.415237,True,False,True,S180525685,5Q6QVCR8+H3,
marfro1,Marbled Frogmouth,Podargus ocellatus,L2311577,Great Sandy National Park--Bymien Picnic Area,2024-06-09 21:09,2.0,-25.9541577,153.1044817,True,False,False,S180564341,"24W3+8Q Cooloola QLD, Australia",
ausbit1,Australasian Bittern,Botaurus poiciloptilus,L2591344,Western Treatment Plant--Western Lagoons,2024-06-09 16:46,1.0,-38.0426849,144.5231031,True,False,False,S180319683,"Gate 2 - Bird Watching WTP, Twentynine Mile Rd, Point Wilson VIC 3212, Australia",
lewkit1,Letter-winged Kite,Elanus scriptus,L33060887,"Birdsville Tk, Clifton Hills Station AU-SA -26.67206, 139.62801",2024-06-09 16:37,3.0,-26.672061,139.628007,True,False,True,S180287864,"Birdsville Track, Clifton Hills Station SA 5733, Australia",
masboo,Masked Booby,Sula dactylatra,L33063015,"Timor Sea, AU (-12.367, 122.942)",2024-06-09 15:43,1.0,-12.3672727,122.9416531,True,False,True,S180295643,5QV4JWMR+3M,
faiter2,Australian Fairy Tern,Sternula nereis,L1051412,Monkey Mia,2024-06-09 14:39,6.0,-25.7968001,113.7130451,True,False,False,S180514811,"6P37+76 Monkey Mia WA, Australia",
easbri1,Eastern Bristlebird,Dasyornis brachypterus,L962364,Budderoo National Park--Budderoo Fire Trail,2024-06-09 14:10,3.0,-34.6467662,150.6985188,True,False,False,S180492026,"9M3X+7C Budderoo NSW, Australia",
shtshe,Short-tailed Shearwater,Ardenna tenuirostris,L33060005,"Tasman Sea, Fortescue AU-TAS (-43.0784,148.0458)",2024-06-09 13:30,1.0,-43.078365,148.045791,True,False,True,S180284940,"W2CW+M8 Fortescue TAS, Australia",
hutshe1,Hutton's Shearwater,Puffinus huttoni,L33099440,"Coral Sea off Cape Moreton at -27.01016, 153.78391",2024-06-09 13:14,2.0,-27.010161,153.783909,True,False,True,S180445981,5R4MXQQM+WH,
solpet1,Providence Petrel,Pterodroma solandri,L1341470,Lord Howe Island Airport,2024-06-09 13:07,2.0,-31.5405728,159.078217,True,False,False,S180616855,"1 Airport Rd, Lord Howe Island NSW 2898, Australia",
sufdov1,Superb Fruit-Dove,Ptilinopus superbus,L1121698,Uki,2024-06-09 12:50,2.0,-28.4129,153.338,True,False,False,S180264864,"5 Mitchell St, Uki NSW 2484, Australia",
wetshe,Wedge-tailed Shearwater,Ardenna pacifica,L19263811,"59 Malvina Pde, Lake Haven AU-NSW -33.24401, 151.51517",2024-06-09 12:17,1.0,-33.244006,151.515167,True,False,True,S180263511,"59 Malvina Parade, Lake Haven NSW 2263, Australia",
bbspet1,Black-bellied Storm-Petrel,Fregetta tropica,L33099338,"Coral Sea off Cape Moreton at -27.02205, 153.85406",2024-06-09 11:47,1.0,-27.02205,153.854061,True,False,True,S180445588,5R4MXVH3+5J,
ruftre3,Rufous Treecreeper,Climacteris rufus,L33057156,"Marri Rd, Williams AU-WA -32.78464, 116.92467",2024-06-09 11:33,2.0,-32.784637,116.924666,True,False,True,S180272026,"6W8F+4V Williams WA, Australia",
thbgra4,Thick-billed Grasswren,Amytornis modestus,L2554816,Witchelina,2024-06-09 11:15,2.0,-30.02149,138.0446,True,False,False,S180284206,"2642 Mulgaria Rd, Witchelina SA 5733, Australia",
rebbut2,Red-backed Buttonquail,Turnix maculosus,L33058578,"Buntine Highway, Buchanan, Northern Territory, AU (-18.025, 129.013)",2024-06-09 10:49,1.0,-18.0249006,129.0127541,True,False,True,S180278152,"National Route 96, Buchanan NT 0852, Australia",
lohrai1,Lord Howe Rail,Gallirallus sylvestris,L32787107,"46 Neds Beach Road, Lord Howe Island, New South Wales, AU (-31.522, 159.063)",2024-06-09 10:49,1.0,-31.5222209,159.0627472,True,False,True,S180616694,"46 Neds Beach Rd, Lord Howe Island NSW 2898, Australia",
x00707,Eastern x Pale-headed Rosella (hybrid),Platycercus eximius x adscitus,L33063582,"6499–6881 Copeton Dam Rd, Keera AU-NSW -29.95764, 150.72849",2024-06-09 10:42,1.0,-29.957641,150.728493,True,True,True,S180297721,"Copeton Dam Rd, Keera NSW 2404, Australia",
sooshe,Sooty Shearwater,Ardenna grisea,L33052993,"Whale Watching AU (-38.55, 145.23)",2024-06-09 10:26,2.0,-38.5503235,145.2296906,True,True,True,S180254987,"C6XH+VV Ventnor VIC, Australia",
wfspet,White-faced Storm-Petrel,Pelagodroma marina,L33099251,"Coral Sea off Cape Moreton at -27.03005, 153.85660",2024-06-09 10:22,1.0,-27.030048,153.856598,True,False,True,S180445217,5R4MXV94+XJ,
cappet,Cape Petrel,Daption capense,L33054881,"Auto selected -29.45145, 153.82111",2024-06-09 08:38,1.0,-29.451445,153.821113,True,True,True,S180262677,5R2MGRXC+CC,
soppet1,Soft-plumaged Petrel,Pterodroma mollis,L33059933,"Tasman Sea, Cape Pillar AU-TAS (-43.1992,148.2331)",2024-06-09 08:20,2.0,-43.199243,148.233093,True,False,True,S180284202,4R8CR62M+86,
grapet,Gray Petrel,Procellaria cinerea,L33059933,"Tasman Sea, Cape Pillar AU-TAS (-43.1992,148.2331)",2024-06-09 08:20,1.0,-43.199243,148.233093,True,False,True,S180284202,4R8CR62M+86,
codpet1,Common Diving-Petrel,Pelecanoides urinatrix,L33059933,"Tasman Sea, Cape Pillar AU-TAS (-43.1992,148.2331)",2024-06-09 08:20,2.0,-43.199243,148.233093,True,False,True,S180284202,4R8CR62M+86,
royalb3,Northern Royal Albatross,Diomedea sanfordi,L33059933,"Tasman Sea, Cape Pillar AU-TAS (-43.1992,148.2331)",2024-06-09 08:20,1.0,-43.199243,148.233093,True,False,True,S180284202,4R8CR62M+86,
whhpet1,White-headed Petrel,Pterodroma lessonii,L33059933,"Tasman Sea, Cape Pillar AU-TAS (-43.1992,148.2331)",2024-06-09 08:20,15.0,-43.199243,148.233093,True,False,True,S180284202,4R8CR62M+86,
blupet1,Blue Petrel,Halobaena caerulea,L33059933,"Tasman Sea, Cape Pillar AU-TAS (-43.1992,148.2331)",2024-06-09 08:20,4.0,-43.199243,148.233093,True,False,True,S180284202,4R8CR62M+86,
antalb1,Antipodean Albatross,Diomedea antipodensis,L33059933,"Tasman Sea, Cape Pillar AU-TAS (-43.1992,148.2331)",2024-06-09 08:20,4.0,-43.199243,148.233093,True,False,True,S180284202,4R8CR62M+86,
gybstp1,Gray-backed Storm-Petrel,Garrodia nereis,L33059933,"Tasman Sea, Cape Pillar AU-TAS (-43.1992,148.2331)",2024-06-09 08:20,13.0,-43.199243,148.233093,True,False,True,S180284202,4R8CR62M+86,
grwpet3,Great-winged Petrel,Pterodroma macroptera,L33059933,"Tasman Sea, Cape Pillar AU-TAS (-43.1992,148.2331)",2024-06-09 08:20,25.0,-43.199243,148.233093,True,False,True,S180284202,4R8CR62M+86,
grwpet2,Gray-faced Petrel,Pterodroma gouldi,L33059933,"Tasman Sea, Cape Pillar AU-TAS (-43.1992,148.2331)",2024-06-09 08:20,10.0,-43.199243,148.233093,True,False,True,S180284202,4R8CR62M+86,
wespet1,Westland Petrel,Procellaria westlandica,L33059933,"Tasman Sea, Cape Pillar AU-TAS (-43.1992,148.2331)",2024-06-09 08:20,4.0,-43.199243,148.233093,True,True,True,S180284202,4R8CR62M+86,
royalb2,Southern Royal Albatross,Diomedea epomophora,L33059933,"Tasman Sea, Cape Pillar AU-TAS (-43.1992,148.2331)",2024-06-09 08:20,1.0,-43.199243,148.233093,True,False,True,S180284202,4R8CR62M+86,
slbpri1,Slender-billed Prion,Pachyptila belcheri,L33059933,"Tasman Sea, Cape Pillar AU-TAS (-43.1992,148.2331)",2024-06-09 08:20,2.0,-43.199243,148.233093,True,False,True,S180284202,4R8CR62M+86,
gyhalb,Gray-headed Albatross,Thalassarche chrysostoma,L33059933,"Tasman Sea, Cape Pillar AU-TAS (-43.1992,148.2331)",2024-06-09 08:20,1.0,-43.199243,148.233093,True,False,True,S180284202,4R8CR62M+86,
marsan,Marsh Sandpiper,Tringa stagnatilis,L2538188,Crab Creek Mangroves (Roebuck Bay),2024-06-09 08:09,1.0,-17.9897541,122.3708296,True,False,False,S180265705,5QJ4296C+38,
tersan,Terek Sandpiper,Xenus cinereus,L2538188,Crab Creek Mangroves (Roebuck Bay),2024-06-09 08:09,15.0,-17.9897541,122.3708296,True,False,False,S180265705,5QJ4296C+38,
brnsku3,Brown Skua,Stercorarius antarcticus,L921577,Leeuwin-Naturaliste National Park--Cape Naturaliste,2024-06-09 07:51,2.0,-33.5391197,115.0160837,True,False,False,S180270206,"F268+9C Naturaliste WA, Australia",
sonthr1,Song Thrush,Turdus philomelos,L32787107,"46 Neds Beach Road, Lord Howe Island, New South Wales, AU (-31.522, 159.063)",2024-06-09 07:02,1.0,-31.5222209,159.0627472,True,False,True,S180616205,"46 Neds Beach Rd, Lord Howe Island NSW 2898, Australia",N
sibbut1,Silver-backed Butcherbird,Cracticus argenteus,L2539525,Mornington Wildlife Sanctuary,2024-06-09 05:35,1.0,-17.5090801,126.1029394,True,False,False,S180318773,5QJ8F4R3+95,
souboo3,Tasmanian Boobook,Ninox leucopsis,L16697204,"75 Cades Drive, Kingston AU-TAS -42.96936, 147.26519",2024-06-09 03:32,1.0,-42.969364,147.26519,True,False,True,S180531500,"75 Cades Dr, Kingston TAS 7050, Australia",
sooowl1,Sooty Owl,Tyto tenebricosa,L2038360,Crater Lakes Rainforest Cottages,2024-06-08 23:03,2.0,-17.2877705,145.6338537,True,False,False,S180290754,"18 Eacham Cl, Lake Eacham QLD 4884, Australia",
blknod,Black Noddy,Anous minutus,L2382484,LHI15--The Clear Place & VoS,2024-06-08 16:37,3.0,-31.52833,159.07972,True,False,False,S180045032,"Clear Pl Track, Lord Howe Island NSW 2898, Australia",
litshe8,Little Shearwater,Puffinus assimilis,L2382484,LHI15--The Clear Place & VoS,2024-06-08 16:37,60.0,-31.52833,159.07972,True,False,False,S180045032,"Clear Pl Track, Lord Howe Island NSW 2898, Australia",
gropar1,Ground Parrot,Pezoporus wallicus,L32999044,Wooloweyah heathland,2024-06-08 16:05,2.0,-29.480235,153.344305,True,False,True,S180039341,"3 Pegus Dr, Wooloweyah NSW 2464, Australia",
fotswi,Pacific Swift,Apus pacificus,L33064679,groper creek road,2024-06-08 16:05,20.0,-19.6983775,147.5118717,True,False,True,S180303540,"8G26+JP Inkerman QLD, Australia",
refboo,Red-footed Booby,Sula sula,L33098419,"Coral Sea off Cape Moreton at -26.99800, 153.64603",2024-06-08 14:02,1.0,-26.998,153.646027,True,True,True,S180442160,5R5M2J2W+RC,
x00741,Yellow-throated x Black-eared Miner (hybrid),Manorina flavigula x melanotis,L919860,Gluepot Reserve,2024-06-08 13:21,2.0,-33.76166,140.12434,True,False,False,S180313987,"64QF+8P Gluepot SA, Australia",
aumowl1,Australian Masked-Owl,Tyto novaehollandiae,L32998645,Glastonbury scrub,2024-06-08 13:01,1.0,-26.262839,152.478538,True,False,True,S180037579,"PFPH+VC Upper Glastonbury QLD, Australia",
gragoo,Graylag Goose,Anser anser,L945869,Centennial Park (Sydney),2024-06-08 10:48,36.0,-33.8977058,151.2341452,True,False,False,S180026892,"2 Darley Rd, Centennial Park NSW 2021, Australia",X
rettro,Red-tailed Tropicbird,Phaethon rubricauda,L2382484,LHI15--The Clear Place & VoS,2024-06-08 10:45,2.0,-31.52833,159.07972,True,False,False,S180616070,"Clear Pl Track, Lord Howe Island NSW 2898, Australia",
brnnod,Brown Noddy,Anous stolidus,L33098236,"Coral Sea off Cape Moreton at -27.01706, 153.75957",2024-06-08 09:24,3.0,-27.017056,153.75957,True,False,True,S180441508,5R4MXQM5+5R,
bkbbit1,Black-backed Bittern,Ixobrychus dubius,L20067673,Sir Charles Kingsford Smith Memorial,2024-06-08 09:19,1.0,-27.3996413,153.1088617,True,False,False,S180019943,"139 Airport Dr, Brisbane Airport QLD 4008, Australia",
wanalb1,Snowy Albatross,Diomedea exulans,L33002371,"Tasman Sea, Cape Pillar AU-TAS (-43.2171,148.2546)",2024-06-08 08:27,2.0,-43.217094,148.254563,True,False,True,S180051597,4R8CQ7M3+5R,
blfmon1,Black-faced Monarch,Monarcha melanopsis,L970768,"Greenwood Lakes, Forestdale",2024-06-08 08:13,1.0,-27.6639169,152.9967213,True,False,False,S179999563,"123 Paradise Rd, Forestdale QLD 4118, Australia",
eclpar4,Papuan Eclectus,Eclectus polychloros,L2539574,"Warri Park Wetland, Port Douglas Rd, Port Douglas",2024-06-08 07:45,1.0,-16.52554,145.46686,True,False,False,S180020885,"33 Ulysses Ave, Port Douglas QLD 4877, Australia",P
frnmon1,Frill-necked Monarch,Arses lorealis,L1308303,Kutini Payamu (Iron Range) National Park--Gordon Creek,2024-06-08 07:30,1.0,-12.7130456,143.307724,True,False,False,S180022985,"78P5+Q3 Iron Range QLD, Australia",
grahon2,Graceful Honeyeater,Microptilotis gracilis,L1308303,Kutini Payamu (Iron Range) National Park--Gordon Creek,2024-06-08 07:30,1.0,-12.7130456,143.307724,True,False,False,S180022985,"78P5+Q3 Iron Range QLD, Australia",
magrif3,Magnificent Riflebird,Ptiloris magnificus,L1308303,Kutini Payamu (Iron Range) National Park--Gordon Creek,2024-06-08 07:30,5.0,-12.7130456,143.307724,True,False,False,S180022985,"78P5+Q3 Iron Range QLD, Australia",
truman1,Trumpet Manucode,Phonygammus keraudrenii,L1308303,Kutini Payamu (Iron Range) National Park--Gordon Creek,2024-06-08 07:30,2.0,-12.7130456,143.307724,True,False,False,S180022985,"78P5+Q3 Iron Range QLD, Australia",
eunhon1,Eungella Honeyeater,Bolemoreus hindwoodi,L3337511,Eungella National Park--Diggings Rd,2024-06-08 07:00,1.0,-21.1433104,148.4880567,True,False,False,S180073985,"VF4Q+M6 Eungella QLD, Australia",
whtnig3,White-throated Nightjar,Eurostopodus mystacalis,L15644665,140 Kruckow Rd (Restricted Access),2024-06-07 20:12,1.0,-17.314539,145.961916,True,False,True,S180041181,"140 Kruckow Rd, East Russell QLD 4861, Australia",
palcoc1,Palm Cockatoo,Probosciger aterrimus,L4718237,Kutini Payamu (Iron Range) National Park--Portland Roads Rd at Chili Beach Rd,2024-06-07 18:00,1.0,-12.629167,143.3834481,True,False,False,S180022772,"99CM+89 Iron Range QLD, Australia",
shtgra1,Short-tailed Grasswren,Amytornis merrotsyi,L8187084,Mt Ive Summit Walk,2024-06-07 17:30,1.0,-32.4520771,136.0721669,True,False,False,S180519176,"G3XC+5V Mount Ive SA, Australia",
rusgra1,Opalton Grasswren,Amytornis rowleyi,L8249840,"Lark Quarry Road, 400 metres north",2024-06-07 13:38,2.0,-23.0244444,142.4391667,True,False,False,S179852441,5R84XCGQ+6M,
rorpar,Rose-ringed Parakeet,Psittacula krameri,L7640519,Redeemer Baptist School,2024-06-07 13:20,1.0,-33.7938959,151.0172725,True,True,True,S179839688,"83 Cumberland Hwy, North Parramatta NSW 2151, Australia",X
slbtho2,Slender-billed Thornbill,Acanthiza iredalei,L1051412,Monkey Mia,2024-06-07 11:42,2.0,-25.7968001,113.7130451,True,False,False,S179865850,"6P37+76 Monkey Mia WA, Australia",
x00410,Superb x Red-backed Fairywren (hybrid),Malurus cyaneus x melanocephalus,L2562415,"Police Creek, Gladstone",2024-06-07 11:24,1.0,-23.87095,151.23901,True,True,False,S180535646,"lions park, West Gladstone QLD 4680, Australia",
cargra2,Carpentarian Grasswren,Amytornis dorotheae,L4711177,"Barkly Hwy, World War II Airfield rest area",2024-06-07 11:12,2.0,-20.3731639,139.265914,True,False,False,S179825231,5QFXJ7G8+P9,
afcdov1,African Collared-Dove,Streptopelia roseogrisea,L32948062,West Beach -- Seaview Rd at Stanhope St,2024-06-07 09:00,4.0,-34.9415835,138.5005301,True,False,True,S179827556,"58 Seaview Rd, West Beach SA 5024, Australia",X
kalgra1,Kalkadoon Grasswren,Amytornis ballarae,L2560866,"Pamela Street Water Tanks, Mt Isa",2024-06-07 07:29,2.0,-20.73194,139.51083,True,False,False,S179879268,"80 Pelican Rd, Townview QLD 4825, Australia",
mutswa,Mute Swan,Cygnus olor,L1176721,Avon River (Northam),2024-06-06 12:28,2.0,-31.6517617,116.6708007,True,False,False,S180083495,"Avon river, Northam WA 6401, Australia",N
grynod1,Gray Noddy,Anous albivitta,L32938681,"AU (-31.598, 159.072)",2024-06-06 11:30,5.0,-31.5984568,159.0721517,True,False,True,S179785478,"C32C+JV Lord Howe Island NSW, Australia",
kerpet,Kermadec Petrel,Pterodroma neglecta,L2382500,LHI25--Balls Pyramid Pelagic,2024-06-06 10:37,8.0,-31.75389,159.25056,True,False,False,S179674849,4RWX67W2+C6,
grefri,Great Frigatebird,Fregata minor,L32910680,"11 Kerr Point Dr, Mission River AU-QLD -12.66580, 141.84434",2024-06-06 10:36,1.0,-12.665804,141.844341,True,False,True,S179663729,5RV38RMV+MP,
ruffie3,Western Fieldwren,Calamanthus montanellus,L3956855,Kalbarri National Park--Red Bluff,2024-06-06 08:53,5.0,-27.74934,114.14113,True,False,False,S179661662,"742R+7F Kalbarri WA, Australia",
whcpet1,White-chinned Petrel,Procellaria aequinoctialis,L1163813,Eaglehawk Neck Pelagic Trip,2024-06-06 07:06,1.0,-43.0906763,148.3212687,True,False,False,S179668365,4R8CW85C+PG,
sander,Sanderling,Calidris alba,L1761188,East Point--far end,2024-06-05 17:26,1.0,-12.4065118,130.8169415,True,False,False,S179502036,"HRV8+9Q East Point NT, Australia",
whiter,White Tern,Gygis alba,L2747657,Mt. Eliza track,2024-06-05 14:53,2.0,-31.5136422,159.0403187,True,False,False,S179503083,"Mt Eliza, Mount Eliza Track, Lord Howe Island NSW 2898, Australia",
paihon1,Painted Honeyeater,Grantiella picta,L32871351,"Cooper Developmental Rd at -26.81058, 142.99807",2024-06-05 10:43,1.0,-26.8405899,142.9642123,True,False,True,S179480019,5R545X57+QM,
cresht2,Western Shrike-tit,Falcunculus leucogaster,L16018297,"Edison Mill Rd, Flint",2024-06-05 09:20,1.0,-32.243496,116.4689258,True,False,False,S179497718,"QF49+JH Flint WA, Australia",
arcter,Arctic Tern,Sterna paradisaea,L1163813,Eaglehawk Neck Pelagic Trip,2024-06-05 07:05,1.0,-43.0906763,148.3212687,True,True,False,S179490633,4R8CW85C+PG,
gospar1,Golden-shouldered Parrot,Psephotellus chrysopterygius,L2040202,Artemis Station (restricted access),2024-06-04 18:55,4.0,-14.9777667,143.5772109,True,False,False,S179302900,5RQ52HCG+VV,
spwduc1,Spotted Whistling-Duck,Dendrocygna guttata,L2295587,Keatings Lagoon Conservation Park (Cooktown),2024-06-04 09:38,2.0,-15.507339,145.2280408,True,False,False,S179652896,"F6VH+36 Cooktown QLD, Australia",
blnter1,Black-naped Tern,Sterna sumatrana,L2540806,Agincourt Reefs,2024-06-04 09:28,17.0,-16.00555,145.84144,True,False,False,S179295909,5RM7XRVR+QH,
chbbut2,Chestnut-backed Buttonquail,Turnix castanotus,L32828867,"0852, Manbulloo AU-NT -14.93053, 131.96240",2024-06-04 09:02,2.0,-14.930525,131.9624,True,False,True,S179285162,5QQH3X96+QX,
x00806,Little x Long-billed Corella (hybrid),Cacatua sanguinea x tenuirostris,L2555918,Lane Cove National Park--Boronia Park to Buffalo Creek,2024-06-04 08:00,2.0,-33.82288,151.14666,True,True,False,S179274639,"1 Meyers Ave, Hunters Hill NSW 2110, Australia",
kimhon1,Kimberley Honeyeater,Territornis fordiana,L17211408,Vansittart Bay (C53 wreck),2024-06-03 09:34,2.0,-14.1283333,126.3091667,True,False,False,S179072412,5QQ8V8C5+MM,
